"HolderAddress","Quantity","PendingBalanceUpdate"
"0xa5b2067a51307aacaf6a646e9b7db7f48fb489ec","2","No"
"0x3155bb4772c7b14f666c97c283dd034f0ec1e6ab","2","No"
"0x373c6000f9ab0d565e02f1226346258b4af5d387","2","No"
"0xf5f08ba7f46e2a86b5ef3bfd56c2097c9f4276d7","2","No"
"0x15c936242cbdd28b3c367d07286030f793a7af86","2","No"
"0xd451f5f9afa7782c3191c5e81dc00b5846b1f5c2","2","No"
"0x8fcbfef75fe71ebd62e61b303b83565e5311019c","2","No"
"0xa26ed3e421abb7db68991d69ba41732649ad5104","2","No"
"0x9a66910f8a09ca9b10436b802c5b96f8e63c1af3","2","No"
"0xe77ce8abb83988d7ea797e54c273647808179185","2","No"
"0xd52cc8d35a6e280c1f240ca10944a48894398d92","2","No"
"0xf8f8aad0ce0c4586e19d93d93b6a2e800d3241ce","2","No"
"0xe07048cf03f82e4a9f37a4f294f36e7cb0ceaf34","2","No"
"0xf1fd5beab355cafc506ba9826b1d3dda9e47887d","2","No"
"0xe22a7a0afbac019c46e0a599e8984e23cac57620","2","No"
"0x9aba7fa6310ec525ef5dcf4d4c11391cce60346e","2","No"
"0x5011a360b3d308644c4d423b43eedeaf9543ace4","2","No"
"0xe67701e9ed3694112c44c6a5b617f5daf1e81241","2","No"
"0x9efeba7230e1e27c13fefaba16bf303f8d277abf","2","No"
"0x93c1c78c51e608b27829627bc160f3a39064405d","2","No"
"0xf0972e31c2d01eb943ae90596479a37d69011f0e","2","No"
"0xd034ccb0496881ad09a0baed5eda02c30d992448","2","No"
"0x6f65340514ce5fe02bce2990f6b862a89ca09494","2","No"
"0x4178ae42f0068efe121a0a6df8cc08b9568191c5","2","No"
"0xb7d416099e985ced56ae2e4d8f557819df649027","2","No"
"0x38449f3bbe7cadc18651bdbd2102dd2ed5fbe9eb","2","No"
"0x9472d6612f2052e36bf770d1d0bb7e1d088fed04","2","No"
"0x4ee804a23f3bd3b26a6ad40b5619216417b4aea4","2","No"
"0xb1821d48f89fecce7e85d10e554b05c24912c575","2","No"
"0x038917cdee3951404225f8d087f6bed312089724","2","No"
"0xff30b32c7e7da16cc7cd100a54ecd77b103d1a1c","2","No"
"0x8a5e0b8c262302f183b063df4aca4b8beb6fc097","1","No"
"0xfb92cbca4df0c8311549a4a03ca8c12027268e55","1","No"
"0x2b03040cae2ce45ca29b30b0e644754aa45f0b25","1","No"
"0x535c9ef9f8c51161653f52b50645bb90e1ce0fcd","1","No"
"0xb2527df46078dc67c507a9da409d17e9a6023d4e","1","No"
"0x245ad63fbc793a9b085ae7151117115f1e97aac6","1","No"
"0x8b60f95ff2b5a7e9f96a0e539ae1502cc8696ed4","1","No"
"0xd6aacb647584229cf56b502594d9e72b1c53898c","1","No"
"0xd08439d61b0d51d549ae73f4838126916a5cd8ea","1","No"
"0xc03a22da6255c6eff257d0735961ad4c2b3c8bfd","1","No"
"0x0223b033fe732601907a9ba50406082c39266221","1","No"
"0xae07d1b441507d599aed837c6b3fba7d1f04a544","1","No"
"0x3acf405b83922a815d8fa2c6977e45cf4b7deb23","1","No"
"0xe1b9693cd81cc158ea2769d0630ed994cf00ee7d","1","No"
"0x2e39721f6eb40dc37c2d9d39e8b7cfa197fa01df","1","No"
"0xcb0151f78c27da74fa864e3fc900215312ab3fa8","1","No"
"0x84c62577ee9b4acc5aa26f9f046226fd5504ec35","1","No"
